id,headline,target_title,truth_mean,label,pred,error_type,pattern
837182937493880835,'Something special' is happening for Game of Thrones season 7 launch,"Game of Thrones season 7 actor talks release date, ‘something special happening for the premiere’",0.7999999999599999,1,0,false_negative,other
848460001261666304,Handle with care: readers' photos on the theme of tender,Handle with care: readers' photos on the theme of tender,0.59999999996,1,0,false_negative,other
854481677141364742,"""Sassy and also substantial"": How Merriam-Webster stays relevant in national conversations",How Merriam-Webster stays relevant in national conversations,0.46666666664,1,0,false_negative,other
808834611652468736,Civilians trapped in Aleppo share emotional goodbye messages,'This may be my last video': Civilians trapped inside the war-torn Syrian city post emotional goodbye messages on social media,0.79999999998,1,0,false_negative,other
827373064572772352,A family found a rattlesnake in their toilet — then 23 more,A family found a rattlesnake in their toilet — then 23 more,0.4,0,1,false_positive,other
811820923343011841,Elaborate designer handbags scheme lands preschool teacher in prison,Virginia Woman Sentenced to 30 Months in Counterfeit Designer Handbag Scheme,0.5333333333,0,1,false_positive,other
810557270211883008,"""When Vladimir Putin was told ‘cut it out,’ I’m sure that [he] immediately stopped all cyber activity.""",McCain: Obama’s Lack of Leadership Causing ‘Unraveling of the World Order’,0.53333333328,1,0,false_negative,other
820480348773580800,Trudeau throws some Grade-A shade at Trump,Justin Trudeau Throws Some Grade-A Shade At Donald Trump,0.4666666666199999,1,0,false_negative,other
839506014458138625,Diana Quick: 'For the first time in my life I can have non-sexual relationships with men',Diana Quick: 'For the first time in my life I can have non-sexual relationships with men',0.46666666664,1,0,false_negative,other
844217044530860033,White House defends President Trump’s 10 golf outings  via @YahooNews,White House defends President Trump’s golf habit and argues it’s different from Obama’s,0.46666666664,1,0,false_negative,other
817057208848543744,Ryan Reynolds thinks new Wolverine film Logan is going to change film in one big way,Logan: Ryan Reynolds has seen Wolverine 3 and thinks it'll win Oscars,0.66666666664,1,0,false_negative,other
852931997555142656,They were taking a #groupfie with a #selfie stick when slipped and fell off the running train. #DeathBySelfie,"Three Youths Fall While Trying To Take Selfie In A Moving Train, Crushed On The Track",0.1999999999799999,0,1,false_positive,other
846240403464572928,Restaurant offers unique cellphone discount,Page Not Found - Yahoo,0.86666666664,1,0,false_negative,other
833056914149953536,A record number of poor kids are eating breakfast — thanks to a program many conservatives hate,A record number of poor kids are eating breakfast — thanks to a program many conservatives hate,0.4666666666199999,1,0,false_negative,other
819348494767058944,"The 3 worst currencies of 2017 show that politics, not economics, are driving markets","The Three Worst Currencies of 2017 Show That Politics, Not Economics, Are Driving Markets",0.33333333332,0,1,false_positive,other
812122563333722112,The cardboard box that one engineer says will help you sleep on planes,Is resting your head on a BOX the best way to sleep on a plane? Rocket scientist spends two years inventing bizarre travel accessory  ,0.26666666664,0,1,false_positive,direct_address
824898385098321920,The clock “conveys how close we are to destroying our civilization with #dangerous #technologies of our own making”,"Doomsday Clock Moves 30 Seconds Closer To Midnight, We Are Just Two-And-A-Half Minutes Away From Apocalypse!",0.59999999994,1,0,false_negative,other
830520491068817408,Did the Warriors' official account diss Russell Westbrook on Twitter?,Did the Warriors Diss Russell Westbrook on Twitter Before Matchup With Kevin Durant?,0.7333333333,1,0,false_negative,rhetorical_question
837013191129501698,Buddy is just trying to do him,"Buddy Hield's Side of the Story: It's Not About Becoming Steph, Replacing Boogie",0.26666666664,0,1,false_positive,other
833179331727867904,This tiny camera could give micro-drones some amazing abilities  via @NBCNewsMACH,This Tiny Camera Could Give Micro-Drones Some Amazing Abilities,0.3333333333,0,1,false_positive,curiosity_gap
827440044050898944,"U.K.’s Brexit plan? Prepare for failure, hope for success","U.K.’s Brexit Plan: Prepare for Failure, Hope for Success",0.13333333332,0,1,false_positive,rhetorical_question
847693949040865282,"Teen wants to take his grandma to prom, but his high school says no",Teen wants to take grandma to prom -- his high school says no,0.59999999996,1,0,false_negative,other
853250400773918723,Here's everything you should have in your car at all times,Here's everything you should have in your car at all times,0.3333333333,0,1,false_positive,direct_address
819906906412163072,The big dilemma if senators reject Tillerson  via @YahooNews,A problem for senators hesitating over Trump nominees: The alternative might be worse,0.53333333328,1,0,false_negative,other
831069404309880832,"£100,000 public money given to suspected illegal faith schools","£100,000 lottery funding given to suspected illegal faith schools",0.59999999996,1,0,false_negative,other
818831011668602882,Warring neighbours delight the internet with their intense 'sign war',Warring neighbours delight internet with intense 'sign war',0.46666666664,1,0,false_negative,other
841052439272919040,Wake up in the middle of the night worrying? New research explains what to do:,Don’t Worry If You Always Worry (It May Help You),0.46666666664,0,1,false_positive,rhetorical_question
822968271292858368,Here are all the best signs from Women's Marches across America,61 Of The Greatest Signs From Women’s Marches Around The Country,0.4666666666199999,0,1,false_positive,other
847154360790454272,"These gator pop-ups are happening way too frequently 😱

🎥:",Giant Alligator Walks onto Golf Course During Celebrity Invitational Tournament,0.3999999999799999,0,1,false_positive,curiosity_gap
828270692298797056,How tearing apart Nafta could wreak havoc on supply chains,One Tiny Widget’s Dizzying Journey Shows Just How Critical Nafta Has Become,0.3333333333,0,1,false_positive,other
814551569404493824,7 bucket list holidays your family should take in 2017,Family holidays Seven bucket list holidays your family should take in 2017,0.53333333332,0,1,false_positive,listicle
808710670200008704,The best #CarpoolKaraoke episodes of 2016,The Best Carpool Karaokes of 2016,0.26666666664,0,1,false_positive,other
811266165456650242,"Here's what Southern Rail passengers are saying about the strike on Twitter - 30,000 tweets analysed","Here's what Southern Rail passengers are saying about the strike on Twitter - 30,000 tweets analysed",0.7333333333,1,0,false_negative,curiosity_gap
855214757271539712,What's happening with Bitcoin and where it's heading next:,Why Bitcoin's Greatest Asset Could Also Spell Its Doom,0.13333333332,0,1,false_positive,curiosity_gap
851475155889127424,This doll-like dog's eyes will melt your heart,"Meet Mango, The Adorable Pomeranian Who Will Just Melt Your Heart",0.2,0,1,false_positive,direct_address
819969008866906112,5 lessons from Martin Luther King for Trump's America,5 Lessons From Martin Luther King Jr. To Apply To Trump's America,0.46666666666,0,1,false_positive,listicle
849392554563051520,"My Super Sweet 16?

Floyd throws a lavish party for his son and buys him a Mercedes-Benz","Floyd Mayweather Jr. Throws Lavish Party, Buys Mercedes for Son's 16th Birthday",0.13333333332,0,1,false_positive,rhetorical_question
830876477377880066,This is not a drill: You can now intern for Barack and Michelle Obama.,This Is Not a Drill: You Can Now Intern for Barack and Michelle Obama,0.66666666662,1,0,false_negative,direct_address
808270046061592577,"More leaks have confirmed specs and price of the two #Android smartphones
@nokia #ThisIsUS","Rumoured Nokia D1C Android Phone To Be Priced At Rs 9999, More Specs Revealed",0.5333333333,1,0,false_negative,curiosity_gap
824714163704496129,"Yes, really: '1984' is now sold out on Amazon","Yes, really: '1984' is now sold out on Amazon",0.59999999998,1,0,false_negative,other
819937121200906241,A lot can happen in 65 years! Watch 65 years of the @TODAYshow fly by in 65 seconds,Watch 65 years of TODAY fly by in 65 seconds,0.3999999999599999,0,1,false_positive,other
831623786025930753,"If we had to guess, Kendall Jenner &amp; A$AP Rocky are each other's Valentines","Kendall Jenner and ASAP Rocky Step Out Again, Continue to Play With Our Emotions",0.26666666666,0,1,false_positive,other
807937985052192770,Dad slightly bemused to find his son's chocolate Santa Claus looks totally inappropriate,Dad slightly bemused to find his son's chocolate Santa Claus looks totally inappropriate The list,0.3333333333,0,1,false_positive,other
817410156833148929,CES 2017: Your car wants to say hello. And that’s only the start.,Your car wants to say hello. And that’s only the start.,0.5333333333,0,1,false_positive,direct_address
821804716883636229,"Even after an in-game fight, the Siena coach got his post-game handshakes...sort of

🎥",Siena Coach Jimmy Patsos Shakes Imaginary Hands After Rider Walks Off Floor,0.59999999998,1,0,false_negative,other
808599285352845312,Jeremy Corbyn's most powerful union supporter has just been challenged for his job,Jeremy Corbyn's biggest supporter Len McCluskey to be challenged for Unite union leadership,0.1999999999799999,0,1,false_positive,other
815491304494891008,The Ethicist: Your sister is against vaccinating her son. Can you help him get vaccinated?,Your Sister Won’t Vaccinate Her Son. Can You Help Him? ,0.26666666664,0,1,false_positive,rhetorical_question
840906664882651138,This year's IRS audits are bad news for the rich,This Year’s IRS Audits Are Bad News for the Rich,0.79999999998,1,0,false_negative,curiosity_gap
852197167649390592,"With conventional grocers eating its lunch, Whole Foods is borrowing their tactics","Whole Foods Wanted to Be More Than a Supermarket, and Therein Lies the Problem ",0.66666666664,1,0,false_negative,other
836329293408006145,Bug that plagues soldiers is enemy no. 1 on WHO's superbug list,WHO Superbug List: Enemy No. 1 Is Bug That Plagues Soldiers,0.66666666664,1,0,false_negative,other
825146417756901376,Why 2017 is a pivotal year for K-pop,Why 2017 Is a Pivotal Year for K-Pop,0.59999999994,1,0,false_negative,curiosity_gap
850356895969943555,"6-year-old kid busts out an impressive eurostep 😳

🎥:",6-Year-Old Basketball Player Glides Past Defender with Impressive Eurostep,0.73333333332,1,0,false_negative,other
833202456192364544,26 texts you’ll understand if you’ve ever texted a straight guy,26 Texts You’ll Understand If You’ve Ever Texted A Straight Guy,0.59999999998,0,1,false_positive,listicle
839042843628822528,"Visually Impaired Malayalam Singer Chooses Career Over Marriage, Sets A New #WorldRecord!","Visually Impaired Malayalam Singer Chooses Career Over Marriage, Sets A New World Record!",0.59999999996,1,0,false_negative,other
813220333335511044,She documented her fight against #ovariancancer on @instagram,"As Ovarian Cancer Destroys Her Body, This Female Bodybuilder Is Instagramming Her Battle",0.3999999999799999,0,1,false_positive,other
858460992073863168,Inside North Korea's secret prisons,"Inside Kim Jong-un's camps of death: Former North Korean female guard reveals the horrors she saw in secret prisons where thousands face being starved, beaten, raped and butchered",0.3999999999799999,0,1,false_positive,other
825206845480505344,How the Trump administration keeps bungling social media,How the New White House Keeps Bungling Social Media,0.3999999999799999,0,1,false_positive,other
850958962522566656,ADPVoice: 3 ways to equalize the treatment of women in the workplace,ADPVoice: 3 Ways To Equalize The Treatment Of Women In The Workplace,0.3999999999599999,0,1,false_positive,listicle
821156446461116416,A clever browser extension helps you find new library books — on Amazon,Clever Browser Extension Helps You Find New Library Books — On Amazon,0.59999999998,1,0,false_negative,direct_address
815626899103842308,Taking on your calendar could be the most important move you make in 2017:,"Change Your Calendar, Change Your Life",0.59999999998,0,1,false_positive,direct_address
817576775890898944,Keep your head cool all night long with a new startup's pillow pad,Startup's pillow pad aims keep your head cool while you sleep,0.33333333332,0,1,false_positive,direct_address
818637995167412224,How did alleged Fort Lauderdale airport shooter get his gun back from Anchorage police?,Why did alleged Ft. Lauderdale airport shooter get gun back from police?,0.66666666662,1,0,false_negative,rhetorical_question
843236677413994496,'Beauty and the Beast' in VR? Actually kind of incredible,'Beauty and the Beast' in VR delivers Disney magic you can touch,0.66666666662,1,0,false_negative,rhetorical_question
852364543204495361,"The chain collision of Pepsi, United and Sean Spicer fail — in one meme","The chain collision of Pepsi, United and Sean Spicer fail — in one meme",0.3999999999599999,0,1,false_positive,other
841931365268504578,Family in hilarious BBC interview speak out about viral experience @KellyCobiella reports for @NBCNightlyNews,NBC NewsVerifizierter Account,0.1999999999799999,0,1,false_positive,other
825788612088299524,How to enable Wi-Fi calling for perfect cell service,Pogue’s Basics: Enable Wi-Fi calling for perfect cell service,0.46666666664,0,1,false_positive,other
858245872802349057,.@Google's #SundarPichai's salary will make you super jealous!,$200 Million! That Is How Much Google Paid As Salary To CEO Sundar Pichai Last Year,0.3999999999799999,0,1,false_positive,direct_address
837067431550017540,A miracle baby has become the youngest to survive major abdominal surgery,Miracle baby becomes youngest to survive major abdominal surgery,0.3999999999799999,0,1,false_positive,other
813854733282766849,Watch this car effortlessly drift and move side-to-side,Watch this car effortlessly drift and move side-to-side,0.59999999998,0,1,false_positive,curiosity_gap
805028432035934208,"After a toddler accidentally shot and killed his older sister, a family’s wounds run deep","After a toddler accidentally shot and killed his older sister, a family’s wounds run deep",0.53333333328,1,0,false_negative,other
810264551467941889,"The old ""I can do more than deliver lines other people write for me!"" canard:",Michael Sheen Leaving Hollywood to Fight Rise of Populism (Update),0.73333333332,1,0,false_negative,other
842374977802391553,Why Trump's budget may not be going anywhere  via @NBCFirstRead,Trump’s Budget — and Much of His Agenda — Is Still Stuck in the Mud,0.46666666664,0,1,false_positive,curiosity_gap
844018783907921920,Man filmed his shooting death by sheriff's deputy on Facebook live,Man Filmed His Shooting Death by Sheriff's Deputy On Facebook Live,0.8,1,0,false_negative,other
819251025571958784,"1. Clemson
2. Alabama
3-25: ? 

Final college football Power Rankings:",Final 2016-17 Power Rankings settle all the debates,0.66666666662,1,0,false_negative,rhetorical_question
810181677268041732,All you need to know about tonight's #StrictlyComeDancing live final,Strictly Come Dancing 2016: Everything to know about the live final,0.2,0,1,false_positive,direct_address
838185978388967425,Travellers reveal Europe’s most overrated attractions,'You're treated like cattle at the Vatican and Stonehenge is just a pile of rocks': Travellers reveal Europe’s most overrated attractions,0.3999999999799999,0,1,false_positive,other
831163531747696640,This gay man responded to a cruel tweet about him in the best way,This Gay Man Responded To A Cruel Tweet About Him In The Best Way,0.33333333332,0,1,false_positive,curiosity_gap
858453552892694528,We spoke with the guy who recreated hip-hop album covers for his graduation photos.,This Student Perfectly Recreated Hip-Hop Album Covers for His Graduation Photos,0.1999999999799999,0,1,false_positive,other
826515658099810304,"After promotions, managers must learn to shift gears","After Promotions, Managers Must Learn to Shift Gears ",0.3999999999599999,1,0,false_negative,other
852984482755862528,What will it take to break the two-hour #marathon?,The two-hour marathon: What will it take to break the elusive barrier?,0.5333333333,0,1,false_positive,rhetorical_question
833000659951706112,Bill Gates: Pathogen could kill 30m in a year,Bill Gates: Pathogen could kill 30m in a year,0.66666666666,1,0,false_negative,other
848316552474656772,Opinion: What is the most efficient thing you — just one concerned person — can do about global warming?,What You Can Do About Climate Change ,0.3333333333,0,1,false_positive,rhetorical_question
839858037804384256,WikiLeaks is about to publish a huge set of cyber weapons for anyone to use,"WikiLeaks to make CIA cyber weapons publicly available online, Julian Assange says",0.3333333333,0,1,false_positive,other
830038744484950016,Can you tell how many zebras are in this photograph? You'll need to look very closely...,Stares and stripes: Can you tell how many zebras are in this photograph? You'll need to look very closely...,0.46666666664,0,1,false_positive,rhetorical_question
814138852701073408,How many hours should a salaried employee work?,How Many Hours Should A Salaried Employee Work?,0.46666666666,0,1,false_positive,rhetorical_question
842199155594407936,WorldStarHipHop founder Lee “Q” O’Denat's cause of death has been revealed.,WorldStarHipHop Founder Lee “Q” O’Denat's Cause of Death Revealed,0.66666666664,1,0,false_negative,other
843779155749670912,An inside look at 9 months spent on Trump's campaign:,An Inside View From Nine Months On The Campaign Trail With President Trump,0.3999999999599999,1,0,false_negative,other
829434322008420353,McDonald's cashier's act of kindness toward a boy with autism is an inspiration,McDonald's Cashier's Act Of Kindness Toward A Boy With Autism Is An Inspiration,0.7333333333,1,0,false_negative,other
820379714355220480,Ben Affleck's description of his Live By Night sex scenes will leave you very confused,Live by Night: Ben Affleck's description of film's sex scenes will leave you scratching your head,0.3999999999799999,0,1,false_positive,direct_address
853371022615220224,The curious case of the billion-dollar lithium mine that sold on the cheap,Curious Case of Billion-Dollar Lithium Mine Sold for a Song,0.4666666666199999,0,1,false_positive,other
815077564582653952,"#Spain’s capital, #Madrid, is for the first time going to try the #OddEven scheme",Madrid Turns To Odd-Even Scheme For The First Time To Deal With High Levels Of Pollution,0.26666666664,0,1,false_positive,other
816001117679194112,Unsecured car falls off back of moving ferry into water,Unsecured car falls off back of moving ferry into water,0.3999999999599999,1,0,false_negative,other
841516316901150720,I went to Turkey to interview the president -- and got a meeting with a conspiracy theorist,I Went To Turkey To Interview The President And (Almost) All I Got Was A Meeting With A Conspiracy Theorist,0.13333333332,0,1,false_positive,other
820656006279659521,Watch Tina Fey as Felicity Jones' only hope in #SNL opening monologue,Watch Tina Fey as Felicity Jones' Only Hope in 'SNL' Opening Monologue,0.59999999996,1,0,false_negative,other
818526013437149185,The best cure for a cough may actually be chocolate,The Best Cure for a Cough May Actually Be Chocolate,0.3333333333,0,1,false_positive,other
842061101286207488,"Opinion: Yes, President Trump is being held accountable","Yes, Trump Is Being Held Accountable ",0.53333333332,1,0,false_negative,other
827546172839624704,First jobs report of the new administration.,"Economy Gains 227,000 Jobs in January Under President Trump",0.66666666664,1,0,false_negative,other
842332114150400001,"5 things for Thursday: 

- Travel ban
- Yahoo hack
- Trump budget
- Syria's bloody civil war 
- The Netherlands","5 things for Thursday, March 16: Travel ban, Yahoo hack, Trump budget, Syria",0.66666666664,1,0,false_negative,listicle
838947315020877825,No receipts for your taxes? Might not be a problem,No Receipts For Your Taxes Or IRS? No Problem,0.3333333333,0,1,false_positive,rhetorical_question
833297255310450688,How can we take the Trump administration seriously when it can't even spell good?,How Can We Take The Trump Administration Seriously When It Can't Even Spell?,0.5333333333,1,0,false_negative,rhetorical_question
810253744923361280,Fish with a penis on its head filmed for first time,Bizarre deep-sea ghost shark caught on camera for first time,0.7333333333,1,0,false_negative,other
817181536843919360,"It helps to reduce the ‘wear and tear’ on #DNA
#HealthMeUp","Adding A Bit Of Zinc In Your Diet Can Help Keep Infections At Bay, Says A New Study",0.3333333333,0,1,false_positive,other
828728984439500801,How the $27 billion in federal funding for sanctuary cities is distributed:,Mapping $27 Billion In Federal Funding Of America's Sanctuary Cities,0.59999999998,1,0,false_negative,other
808087745889505281,This is how Democrats plan to approach Trump's cabinet picks,Democrats Hope Trump's Cabinet Picks Will Stand in Their Own Way,0.5333333333,1,0,false_negative,curiosity_gap
853749872998182913,"You may take your shoes off out of courtesy, but should you do it to avoid germs, too?",Is it Healthier to Remove Your Shoes at Home?,0.3999999999799999,0,1,false_positive,rhetorical_question
857647139127558144,This Beyoncé menu meme is the funniest thing you’ll see all day,This Beyoncé Menu Meme Is The Funniest Thing You'll See All Day,0.26666666666,0,1,false_positive,curiosity_gap
858395165085630467,"A teenager asked for prom money back from his ex, so she gave it all back in pennies.",Teen Gets Sweet Revenge on Ex Who Dumped Her a Week Before Prom,0.26666666666,0,1,false_positive,other
824695452968873989,World's most passionate chef? Chinese cook breaks into disco dance while making a dish,Is this the most passionate chef you've seen? Chinese cook breaks into disco dance while making a dish with just ONE noodle,0.26666666664,0,1,false_positive,rhetorical_question
823605623631790081,"We rely on the government for lots of data. What happens to that in the era of ""alternative facts""?",We rely on the government for lots of data. What happens to that in the Trump era of “alternative facts”?,0.53333333332,0,1,false_positive,rhetorical_question
834384766698917888,One of the world's most hotly #debated subjects is that of #pineapplepizzas! What team are you on?,"Iceland's President Says He Would Gladly Ban Pineapple Pizzas If He Could, Starts An Online Row",0.3999999999599999,0,1,false_positive,rhetorical_question
821741597561864192,25 children have been selected for the revered #ICCW #NationalBraveryAwards,25 Children Have Been Selected From Across India For The Revered National Bravery Awards,0.5333333333,1,0,false_negative,listicle
847217715093716992,"STEM enrolments hit 20-year low, but #scientists have an idea to stop the slide","STEM enrolments hit 20-year low, but scientists have an idea to stop the slide",0.46666666664,0,1,false_positive,other
805940946747715585,Trans activist whose epic Trump rant went viral speaks out,Trans Activist Whose Epic Trump Rant Went Viral Speaks Out,0.1999999999799999,0,1,false_positive,other
824474536498302977,"For those thinking otherwise, all's well between #Raees @iamsrk and #Kaabil @iHrithik","Stop Pitting Them Against Each Other, All's Well Between 'Raees' SRK And 'Kaabil' Hrithik!",0.4666666666199999,1,0,false_negative,other
822779529752035328,Are you taking part in protests against the Trump administration? Tell us why,Why are you protesting the Trump administration?,0.3999999999799999,0,1,false_positive,rhetorical_question
832786820593119234,"Arnold Schwarzenegger threw major shade at Nickelback, and they hit back",Arnold Schwarzenegger Negged Nickelback and They Hit Back,0.59999999994,1,0,false_negative,other
823587831192973316,Mystery deepens over world's biggest explosion 110 years ago in Russia,Mystery deepens over world's biggest explosion 110 years ago in Russia as experts 'debunk proof' that blast the size of 185 Hiroshima bombs felt in the UK and US was caused by a meteorite,0.5333333333,1,0,false_negative,other
812816167735803905,Thousands of women told us why they kept or changed their last names when they married,"‘I Didn’t Want to Lose My Identity’: 16,000 Readers Reflect on Their Surnames ",0.5333333333,0,1,false_positive,curiosity_gap
816595918933856256,How to make a British business sound 'hip' – add the word Brooklyn,How to make a British business sound 'hip' – add the word Brooklyn,0.7999999999599999,1,0,false_negative,other
809186311894630400,#TheVoice crowns season 11 winner,'The Voice' Crowns Season 11 Winner,0.59999999996,1,0,false_negative,other
855043478895693825,Pot Power List: The music industry players fueling the reefer revolution,Pot Power List: The Music Industry Players Fueling the Reefer Revolution,0.3999999999599999,0,1,false_positive,other
817800976207777792,This puppy striking a pose in front of a dog statue is too pure for this world,This Puppy Striking A Pose In Front Of A Dog Statue Is Leaving People Shook,0.06666666666,0,1,false_positive,curiosity_gap
833558311689736192,#TheWalkingDead just gave us the reunion we've been waiting for:,'The Walking Dead' recap: Rick makes a new best friend in episode 10,0.26666666664,0,1,false_positive,other
854700438788222976,Here's what it's like to use a computer in North Korea,Here's what it's like to use a computer in North Korea,0.26666666664,0,1,false_positive,curiosity_gap
823595879240179712,Brothers jailed for trafficking people from Poland to work at Sports Direct,Brothers jailed for trafficking people from Poland to work at Sports Direct,0.3999999999599999,1,0,false_negative,other
814805552442249216,Animated map reveals the most popular pizza chains in every state,Animated map reveals the most popular pizza chains in every state,0.59999999996,1,0,false_negative,other
811227990206058496,Samantha Bee and Glenn Beck discover they might have something in common,Samantha Bee and Glenn Beck discover they might have something in common,0.3999999999599999,0,1,false_positive,other
823797470455009280,A Series of Unfortunate Events exclusive: Count Olaf reveals all in a hilarious new interview,A Series of Unfortunate Events: Count Olaf reveals all in a hilarious new interview,0.33333333332,0,1,false_positive,other
839999767031762944,These theaters have playgrounds because everyone loves loud kids at movies,These theaters have playgrounds because everyone loves loud kids at movies,0.46666666664,0,1,false_positive,curiosity_gap
832357068220739584,Aaron Gordon's dunk contest secrets. #BRmag,Aaron Gordon Is the Picasso of the Slam Dunk Contest,0.3999999999599999,0,1,false_positive,other
827417572526157825,Would you want your child to marry someone from a different political party?,A Measure of Identity: Are You Wedded to Your Party? ,0.26666666664,0,1,false_positive,rhetorical_question
821220512361807872,How the Hubble Space Telescope changed the Universe:,How The Hubble Space Telescope Changed The Universe,0.5333333333,1,0,false_negative,other
832631575175012352,Snapchat just released a 35-min video explaining why they're worth $20B,Snapchat just released a 35-minute video about itself,0.3999999999599999,1,0,false_negative,curiosity_gap
808298237362864128,WATCH LIVE: #GoldenGlobes nominations announced,Watch Live: Golden Globes Nominees Revealed,0.4,0,1,false_positive,other
815962023582375936,"How to remove streaks from your screen, smudges from your mouse and grime from your keyboard—in three simple steps","An Easy Way to Deep Clean Your Keyboard, Mouse and Monitor (No More Excuses!)",0.3999999999799999,0,1,false_positive,direct_address
858000277802278912,The big sneaker brands turned down Lonzo Ball and it's not a surprise:,The Big Sneaker Brands Turned Down Lonzo Ball and It's Not a Surprise,0.46666666664,0,1,false_positive,other
816774302498484225,In pictures,One man's search for diamonds,0.3999999999799999,0,1,false_positive,other
816332088609796096,I bought a comfortable desk chair and it was one of the best purchases I made last year,"I bought a comfortable desk chair, and it was one of the best purchases I made last year",0.5333333333,0,1,false_positive,other
856090132918697984,The woman who explained 'why women still can't have it' explains how priorities change,The woman famous for explaining 'why women still can't have it' perfectly explains how anyone's priorities can change,0.3999999999799999,0,1,false_positive,curiosity_gap
837073420927950849,42 borderline genius Ikea upgrades that only look expensive,42 Borderline Genius Ikea Upgrades That Only Look Expensive,0.33333333332,0,1,false_positive,listicle
854685906342752256,‘Paedophile hunters’ scrap Facebook Live stings after police warning,‘Paedophile hunters’ scrap Facebook Live stings after police warning,0.4666666666199999,1,0,false_negative,other
848480128216838144,Britain's 20 greatest landscapes,Destinations Britain's 20 greatest landscapes,0.33333333332,0,1,false_positive,other
842678998115258368,"Everyone loves Bernie Sanders. Except, it seems, the Democratic party | Trevor Timm","Everyone loves Bernie Sanders. Except, it seems, the Democratic party",0.53333333328,1,0,false_negative,other
830993679703736320,Here’s one industry where the U.S. is already catching China—fertilizers,Here’s One Industry Where the U.S. Is Already Catching China—Fertilizers ,0.1999999999799999,0,1,false_positive,other
840946740249415680,Here's how much millionaires would save under the GOP Obamacare repeal bill,Here's how much millionaires would save under GOP Obamacare repeal bill,0.59999999996,1,0,false_negative,other
839886043918778373,Retail chains are floundering and it's not because of Amazon,Retail chains are floundering and it's not because of Amazon,0.59999999998,1,0,false_negative,other
